iter_idx,layer_idx,n_kernels,kernel_sum_us,walltime_us,overlap_us
15,10,17,266.9,226.4,40.5
15,11,16,255.4,216.5,38.9
15,12,16,255.7,210.6,45.1
15,13,16,216.4,171.4,45.0
15,14,16,225.2,188.6,36.6
15,15,16,226.5,185.8,40.6
15,16,17,252.3,216.9,35.4
15,17,16,236.7,199.2,37.5
15,18,16,233.3,190.6,42.7
15,19,17,265.0,222.1,42.9
15,20,16,254.0,204.9,49.1
15,21,16,231.3,186.9,44.4
15,22,16,250.8,204.4,46.3
15,23,16,245.4,206.7,38.7
15,24,16,220.2,178.5,41.7
15,25,16,224.1,188.1,36.0
15,26,16,237.3,193.4,44.0
15,27,16,248.4,202.4,46.0
15,28,16,212.5,174.8,37.7
15,29,16,255.4,219.2,36.2
15,30,16,216.2,177.3,38.9
15,31,16,236.2,199.3,36.9
15,32,16,236.4,197.7,38.7
15,33,16,248.4,199.8,48.6
15,34,16,219.3,181.9,37.4
15,35,16,243.3,201.8,41.5
15,36,16,247.6,207.9,39.7
15,37,16,230.7,194.3,36.3
15,38,17,245.4,208.4,37.1
15,39,17,258.0,214.1,43.9
15,40,16,229.2,191.4,37.8
15,41,16,250.1,205.9,44.3
15,42,16,253.1,206.8,46.3
15,43,16,224.7,179.9,44.9
15,44,16,236.9,194.7,42.2
15,45,17,257.1,204.7,52.4
15,46,16,251.0,213.3,37.7
15,47,17,259.7,220.2,39.5
15,48,16,249.7,202.9,46.8
15,49,16,247.5,201.9,45.6
15,50,16,208.3,163.0,45.2
16,0,16,250.5,211.4,39.1
16,1,16,241.1,204.8,36.3
16,2,16,243.4,197.3,46.1
16,3,16,211.9,169.0,42.9
16,4,17,248.9,207.0,41.9
16,5,16,218.6,172.9,45.7
16,6,16,232.1,185.4,46.7
16,7,17,252.1,216.4,35.7
16,8,16,221.6,179.1,42.5
16,9,16,241.2,197.3,43.9
16,10,16,249.5,211.6,38.0
16,11,16,267.6,229.0,38.6
16,12,17,247.0,207.4,39.5
16,13,17,245.7,208.1,37.6
16,14,16,249.8,211.1,38.7
16,15,16,245.7,202.2,43.5
16,16,16,228.3,189.2,39.1
16,17,16,223.3,186.4,36.9
16,18,16,220.1,175.4,44.7
16,19,17,263.9,225.4,38.5
16,20,16,235.6,192.5,43.1
16,21,16,266.4,222.4,44.0
16,22,16,247.0,207.5,39.6
16,23,17,252.0,213.1,38.9
16,24,16,219.4,176.9,42.6
16,25,16,227.7,185.2,42.5
16,26,17,265.6,227.8,37.8
16,27,16,252.6,207.3,45.3
16,28,17,251.6,212.4,39.2
16,29,16,251.7,207.0,44.8
16,30,16,237.6,192.3,45.2
16,31,17,261.9,215.1,46.8
16,32,16,234.6,197.7,36.9
16,33,17,271.8,233.7,38.1
16,34,16,234.9,198.9,35.9
16,35,17,262.3,225.4,36.8
16,36,16,257.4,210.2,47.2
16,37,16,255.5,208.5,47.0
16,38,16,213.0,175.8,37.2
16,39,17,271.2,233.2,38.1
16,40,16,218.1,174.4,43.7
16,41,16,237.4,199.4,38.0
16,42,16,245.3,206.6,38.7
16,43,16,227.1,183.9,43.2
16,44,16,249.2,212.0,37.2
16,45,17,275.3,231.6,43.6
16,46,17,255.3,218.3,37.0
16,47,17,273.5,227.6,46.0
16,48,16,225.3,187.8,37.5
16,49,16,253.2,215.9,37.3
16,50,16,234.5,189.4,45.2
17,0,16,217.7,180.3,37.4
17,1,16,248.9,212.5,36.4
17,2,16,234.5,193.2,41.3
17,3,16,230.1,193.4,36.7
17,4,17,250.2,213.6,36.6
17,5,16,228.7,191.0,37.7
17,6,17,237.5,199.0,38.5
17,7,17,244.5,206.7,37.9
17,8,16,240.1,201.7,38.4
17,9,17,246.5,207.2,39.3
17,10,16,258.9,221.0,37.9
17,11,16,251.6,213.0,38.7
17,12,16,232.2,192.0,40.2
17,13,16,200.8,164.7,36.1
17,14,17,248.4,209.5,38.9
17,15,16,236.5,197.5,39.0
17,16,16,220.3,184.1,36.1
17,17,16,255.7,212.9,42.8
17,18,16,222.1,183.6,38.6
17,19,17,249.3,212.2,37.2
17,20,16,234.0,189.7,44.3
17,21,16,240.4,202.8,37.6
17,22,16,267.1,219.6,47.6
17,23,16,242.3,202.6,39.7
17,24,16,242.7,202.8,39.8
17,25,16,258.7,211.3,47.3
17,26,16,224.1,186.0,38.0
17,27,16,236.5,199.5,37.0
17,28,16,212.8,175.9,36.9
17,29,16,243.1,206.7,36.4
17,30,16,242.6,205.2,37.4
17,31,17,244.1,200.6,43.5
17,32,17,263.3,224.7,38.6
17,33,16,248.7,208.2,40.5
17,34,17,261.7,218.1,43.6
17,35,16,239.6,203.1,36.5
17,36,16,265.0,217.4,47.6
17,37,16,256.3,212.3,44.0
17,38,16,234.6,190.6,44.0
17,39,16,246.0,207.0,38.9
17,40,17,264.2,228.1,36.0
17,41,17,270.7,230.8,39.9
17,42,16,254.7,214.4,40.3
17,43,16,223.6,185.3,38.3
17,44,16,249.4,202.7,46.7
17,45,16,230.1,192.4,37.7
17,46,16,246.5,208.7,37.8
17,47,16,235.7,196.3,39.4
17,48,16,240.6,198.2,42.5
17,49,16,262.7,223.5,39.1
17,50,16,221.4,177.6,43.8
18,0,17,272.4,228.3,44.1
18,1,16,238.2,201.2,37.0
18,2,17,246.0,205.5,40.5
18,3,16,218.4,181.8,36.6
18,4,16,209.1,166.9,42.2
18,5,16,209.2,170.8,38.4
18,6,16,217.6,179.6,38.0
18,7,16,235.0,198.2,36.8
18,8,16,221.3,183.4,37.9
18,9,16,239.1,196.0,43.1
18,10,17,267.7,228.9,38.8
18,11,16,257.4,217.2,40.2
18,12,17,268.0,221.2,46.8
18,13,17,246.3,208.6,37.7
18,14,16,238.3,200.1,38.1
18,15,16,214.2,176.4,37.7
18,16,16,228.5,192.5,36.0
18,17,16,241.5,205.6,35.9
18,18,16,235.4,197.0,38.4
18,19,17,259.9,222.1,37.8
18,20,16,230.7,192.7,38.0
18,21,17,240.9,201.3,39.6
18,22,16,248.7,211.2,37.5
18,23,16,258.9,221.6,37.3
18,24,16,224.6,184.8,39.8
18,25,17,249.2,213.4,35.8
18,26,16,228.5,190.0,38.4
18,27,16,231.8,194.8,37.0
18,28,16,223.2,184.4,38.8
18,29,16,244.4,206.6,37.9
18,30,16,250.4,202.0,48.5
18,31,16,246.7,202.5,44.2
18,32,17,248.5,206.6,41.9
18,33,17,276.5,232.4,44.1
18,34,16,203.1,166.7,36.4
18,35,16,232.0,194.0,38.0
18,36,17,278.1,231.8,46.3
18,37,16,261.3,220.0,41.3
18,38,16,226.0,181.3,44.6
18,39,16,214.9,177.6,37.3
18,40,16,230.9,192.8,38.0
18,41,16,267.9,228.3,39.6
18,42,16,241.3,202.5,38.9
18,43,16,218.1,176.7,41.5
18,44,17,243.4,206.8,36.6
18,45,17,245.0,207.7,37.2
18,46,16,240.9,201.3,39.5
18,47,17,247.9,209.6,38.3
18,48,16,243.0,196.9,46.1
18,49,17,252.1,213.1,39.0
18,50,16,204.9,161.5,43.4
19,0,17,271.3,224.5,46.7
19,1,16,229.8,192.8,37.0
19,2,17,264.3,218.6,45.7
19,3,16,247.2,203.1,44.1
19,4,16,215.4,172.6,42.8
19,5,17,243.5,206.0,37.5
19,6,16,195.6,159.6,35.9
19,7,16,229.8,192.5,37.3
19,8,17,229.0,191.1,37.9
19,9,16,239.0,195.4,43.6
19,10,16,270.2,225.9,44.3
19,11,16,251.2,211.4,39.8
19,12,16,232.2,193.6,38.7
19,13,16,231.9,187.8,44.1
19,14,17,234.2,197.7,36.5
19,15,16,234.5,190.4,44.1
19,16,16,231.6,187.8,43.9
19,17,16,251.0,205.5,45.5
19,18,16,225.2,186.2,38.9
19,19,17,250.1,206.3,43.8
19,20,16,235.0,198.1,36.9
19,21,16,248.5,208.6,39.9
19,22,16,236.7,200.5,36.2
19,23,17,279.2,233.9,45.2
19,24,17,257.6,218.2,39.4
19,25,17,254.3,217.9,36.4
19,26,17,277.4,232.8,44.6
19,27,16,262.1,218.3,43.8
19,28,16,212.3,172.6,39.7
19,29,17,262.8,223.5,39.3
19,30,16,246.6,207.2,39.4
19,31,16,254.7,217.1,37.6
19,32,16,254.0,214.2,39.8
19,33,16,282.5,237.2,45.3
19,34,16,231.3,188.4,42.8
19,35,16,253.3,214.9,38.4
19,36,16,258.8,219.8,39.0
19,37,16,234.5,195.6,38.9
19,38,16,246.3,208.3,38.0
19,39,16,248.1,210.9,37.2
19,40,16,258.7,216.8,41.9
19,41,17,266.6,225.9,40.7
19,42,16,233.8,189.4,44.4
19,43,16,215.2,173.7,41.5
19,44,17,268.8,229.6,39.2
19,45,17,253.2,215.4,37.8
19,46,16,235.6,192.5,43.1
19,47,16,249.2,204.5,44.6
19,48,16,239.8,197.1,42.7
19,49,16,254.8,218.2,36.5
19,50,16,211.6,167.2,44.4
20,0,16,237.2,198.5,38.7
20,1,16,232.2,187.3,44.9
20,2,16,226.0,180.5,45.5
20,3,16,223.6,185.4,38.2
20,4,16,226.2,185.7,40.4
20,5,16,211.0,167.0,44.1
20,6,16,223.7,187.0,36.6
20,7,16,207.8,165.2,42.6
20,8,16,225.2,187.7,37.5
20,9,17,254.9,215.8,39.1
20,10,16,238.2,201.2,37.0
20,11,16,240.5,201.3,39.2
20,12,16,229.3,183.8,45.5
20,13,16,243.9,196.3,47.6
20,14,16,242.8,197.8,45.0
20,15,17,255.9,218.0,38.0
20,16,16,217.1,177.4,39.6
20,17,16,218.0,181.2,36.9
20,18,17,267.9,230.8,37.1
20,19,16,241.3,200.1,41.2
20,20,17,245.8,206.9,38.8
20,21,16,230.3,192.6,37.7
20,22,16,231.6,193.0,38.6
20,23,16,229.1,190.2,38.9
20,24,16,262.7,217.6,45.1
20,25,16,237.8,192.1,45.6
20,26,16,239.9,196.4,43.6
20,27,17,255.4,216.8,38.6
20,28,17,262.3,225.4,37.0
20,29,16,235.7,198.7,37.0
20,30,16,244.9,208.4,36.5
20,31,17,262.8,222.8,40.1
20,32,16,253.8,206.8,47.0
20,33,16,242.1,198.8,43.3
20,34,16,243.9,200.4,43.5
20,35,16,249.7,203.4,46.3
20,36,16,253.1,205.5,47.6
20,37,16,218.7,180.1,38.6
20,38,16,222.0,177.6,44.3
20,39,16,223.7,185.7,38.0
20,40,16,233.2,197.0,36.2
20,41,16,229.2,191.8,37.4
20,42,16,218.7,174.4,44.3
20,43,16,252.3,212.8,39.5
20,44,17,265.5,225.3,40.2
20,45,16,235.4,198.8,36.5
20,46,17,252.6,215.2,37.4
20,47,16,220.6,178.4,42.2
20,48,16,237.9,200.4,37.5
20,49,16,205.1,164.0,41.1
20,50,7,43.9,30.4,13.6
21,0,16,230.2,187.2,43.0
21,1,16,211.0,174.8,36.2
21,2,16,237.6,201.1,36.5
21,3,16,234.6,195.6,38.9
21,4,16,231.7,189.0,42.7
21,5,16,217.3,178.9,38.4
21,6,16,252.0,206.9,45.1
21,7,17,242.9,204.0,38.9
21,8,16,246.1,200.3,45.8
21,9,17,263.0,223.4,39.6
21,10,16,242.8,206.7,36.2
21,11,16,247.3,207.4,39.9
21,12,17,244.9,207.2,37.7
21,13,17,245.3,205.0,40.4
21,14,16,215.8,178.6,37.2
21,15,16,219.9,176.6,43.3
21,16,16,229.5,187.7,41.8
21,17,16,225.1,187.4,37.7
21,18,17,254.4,216.6,37.8
21,19,17,256.4,217.7,38.7
21,20,16,224.1,180.1,44.0
21,21,16,234.0,195.8,38.2
21,22,16,243.4,204.2,39.2
21,23,16,260.8,217.2,43.6
21,24,17,252.3,209.0,43.3
21,25,16,226.5,189.5,37.0
21,26,16,219.6,178.8,40.8
21,27,16,234.6,198.3,36.3
21,28,16,216.1,178.0,38.2
21,29,17,254.8,217.9,36.9
21,30,17,274.1,236.1,38.0
21,31,16,247.7,202.4,45.2
21,32,17,259.1,213.8,45.3
21,33,17,260.7,224.2,36.5
21,34,16,244.4,198.5,45.9
21,35,16,243.8,204.9,38.8
21,36,16,238.4,201.3,37.1
21,37,16,243.4,201.9,41.5
21,38,16,246.6,206.1,40.5
21,39,17,269.5,225.6,43.9
21,40,17,253.9,215.7,38.1
21,41,16,260.1,207.7,52.3
21,42,16,245.5,207.7,37.8
21,43,16,219.3,175.2,44.1
21,44,16,231.6,193.8,37.8
21,45,17,253.6,216.7,36.9
21,46,16,251.1,214.5,36.7
21,47,16,256.4,210.7,45.7
21,48,17,257.2,209.4,47.9
21,49,16,250.6,211.6,39.0
21,50,16,202.8,159.6,43.2
22,0,16,251.6,213.7,37.9
22,1,17,255.3,212.0,43.3
22,2,16,247.2,208.7,38.5
22,3,16,223.9,184.1,39.8
22,4,16,232.7,195.5,37.2
22,5,16,239.9,192.8,47.1
22,6,17,263.6,223.5,40.1
22,7,16,208.0,172.3,35.6
22,8,16,225.9,189.5,36.4
22,9,17,254.9,209.4,45.5
22,10,17,246.2,207.9,38.3
22,11,16,239.7,199.3,40.5
22,12,16,254.2,215.0,39.2
22,13,16,217.0,178.2,38.8
22,14,16,240.6,197.4,43.1
22,15,16,243.0,204.5,38.5
22,16,16,220.3,180.1,40.2
22,17,16,232.8,196.5,36.3
22,18,16,239.1,202.0,37.1
22,19,17,269.7,233.1,36.6
22,20,17,250.6,206.3,44.3
22,21,17,255.9,218.1,37.8
22,22,17,240.1,203.3,36.8
22,23,16,245.3,206.1,39.2
22,24,16,244.5,206.9,37.6
22,25,16,262.5,225.5,37.1
22,26,17,266.4,225.9,40.5
22,27,16,245.9,208.4,37.5
22,28,16,202.9,165.2,37.7
22,29,17,251.0,214.0,37.0
22,30,16,252.1,213.0,39.0
22,31,16,235.2,197.1,38.1
22,32,17,276.9,239.0,37.8
22,33,17,271.1,233.3,37.8
22,34,17,263.2,225.1,38.1
22,35,16,240.3,195.3,44.9
22,36,16,254.0,207.9,46.1
22,37,16,225.5,183.7,41.8
22,38,16,210.8,174.0,36.8
22,39,16,236.8,192.9,43.8
22,40,17,254.7,213.4,41.3
22,41,17,273.0,236.0,37.0
22,42,16,242.4,205.2,37.2
22,43,16,222.3,183.4,38.9
22,44,16,265.2,220.7,44.5
22,45,17,264.9,228.1,36.8
22,46,16,244.7,207.3,37.3
22,47,16,262.8,222.7,40.1
22,48,16,240.7,193.9,46.8
22,49,16,273.2,224.5,48.6
22,50,16,224.8,178.9,45.9
23,0,16,251.1,213.2,37.9
23,1,17,255.7,213.4,42.3
23,2,16,241.6,197.2,44.4
23,3,16,236.7,194.9,41.8
23,4,16,217.0,172.5,44.4
23,5,16,248.1,202.6,45.5
23,6,16,230.2,184.0,46.2
23,7,16,227.7,189.2,38.5
23,8,17,242.6,206.5,36.1
23,9,17,237.1,200.0,37.2
23,10,17,254.3,209.7,44.6
23,11,16,246.1,209.5,36.6
23,12,16,248.4,208.6,39.8
23,13,16,235.2,190.4,44.9
23,14,16,226.5,190.3,36.2
23,15,16,235.4,192.3,43.1
23,16,16,237.3,198.0,39.3
23,17,17,264.0,227.6,36.4
23,18,16,244.4,205.7,38.8
23,19,16,237.2,199.3,37.9
23,20,17,254.5,218.0,36.5
23,21,16,218.7,180.5,38.1
23,22,16,222.6,184.6,38.0
23,23,16,227.2,189.4,37.8
23,24,16,243.0,204.8,38.2
23,25,16,237.6,192.9,44.7
23,26,16,260.4,215.6,44.9
23,27,17,272.2,227.6,44.6
23,28,16,242.5,196.0,46.5
23,29,16,205.6,169.6,36.0
23,30,16,235.5,196.4,39.1
23,31,16,230.2,184.5,45.7
23,32,16,233.2,194.8,38.4
23,33,17,250.4,211.7,38.7
23,34,16,248.7,204.4,44.3
23,35,17,261.1,215.9,45.3
23,36,16,239.5,197.3,42.2
23,37,16,225.3,187.2,38.1
23,38,16,241.3,196.1,45.2
23,39,16,220.4,184.8,35.7
23,40,16,230.6,193.3,37.3
23,41,16,214.3,178.2,36.2
23,42,16,259.6,221.7,37.9
23,43,17,275.5,225.4,50.1
23,44,16,213.9,171.4,42.5
23,45,17,262.8,217.0,45.8
23,46,16,226.5,184.5,42.0
23,47,17,254.5,217.0,37.5
23,48,16,241.6,203.9,37.7
23,49,16,247.0,211.0,36.0
23,50,16,261.0,216.7,44.4
24,0,16,224.2,187.6,36.5
24,1,17,283.0,237.2,45.9
24,2,17,256.9,218.0,39.0
24,3,17,236.8,199.7,37.1
24,4,16,213.4,176.5,36.9
24,5,16,226.4,184.8,41.6
24,6,16,237.3,200.3,37.0
24,7,17,255.7,209.3,46.5
24,8,17,252.1,209.2,42.9
24,9,16,234.4,197.1,37.3
24,10,16,231.9,194.0,37.9
24,11,16,209.5,171.9,37.6
24,12,16,210.7,173.2,37.5
24,13,17,256.8,219.3,37.5
24,14,16,245.2,199.6,45.6
24,15,16,233.7,196.6,37.0
24,16,16,212.2,175.1,37.1
24,17,16,248.7,209.1,39.6
24,18,17,263.8,220.6,43.2
24,19,16,219.5,181.2,38.3
24,20,16,238.4,197.0,41.4
24,21,16,240.4,200.8,39.6
24,22,16,259.7,214.3,45.5
24,23,17,263.1,218.0,45.1
24,24,16,258.8,222.9,35.9
24,25,16,226.3,182.8,43.5
24,26,16,245.2,201.4,43.8
24,27,16,224.0,187.6,36.4
24,28,16,249.5,210.4,39.1
24,29,16,245.8,205.4,40.4
24,30,16,262.0,217.3,44.6
24,31,16,215.9,176.9,39.0
24,32,17,262.7,224.7,38.0
24,33,16,229.4,184.6,44.9
24,34,16,228.6,191.4,37.2
24,35,17,257.4,219.4,38.0
24,36,16,250.7,214.3,36.4
24,37,16,239.2,199.8,39.4
24,38,17,265.0,228.3,36.6
24,39,17,252.5,215.1,37.4
24,40,17,271.6,232.5,39.0
24,41,16,246.6,204.3,42.3
24,42,16,228.6,185.5,43.2
24,43,16,265.9,221.8,44.1
24,44,16,228.1,190.5,37.6
24,45,16,234.0,194.6,39.4
24,46,16,245.0,207.8,37.2
24,47,16,226.8,184.2,42.7
24,48,16,252.4,212.8,39.6
24,49,16,211.0,173.4,37.6
24,50,6,36.5,26.8,9.7
25,0,16,219.1,180.4,38.7
25,1,16,240.0,201.6,38.4
25,2,16,231.5,188.8,42.6
25,3,16,256.1,209.2,46.9
25,4,16,222.0,184.1,37.9
25,5,17,244.8,203.6,41.2
25,6,16,237.2,191.2,46.0
25,7,17,260.4,213.3,47.2
25,8,16,245.5,208.7,36.8
25,9,16,237.5,191.3,46.2
25,10,16,223.9,181.5,42.4
25,11,16,235.8,197.9,37.9
25,12,16,239.6,204.3,35.3
25,13,16,233.8,195.6,38.2
25,14,16,216.9,179.9,36.9
25,15,16,245.8,203.3,42.5
25,16,17,256.3,217.0,39.3
25,17,17,257.9,218.0,39.9
25,18,16,220.0,181.6,38.4
25,19,17,249.9,211.7,38.2
25,20,17,261.4,224.9,36.5
25,21,16,261.0,217.0,44.0
25,22,16,252.2,209.3,42.9
25,23,16,252.7,208.6,44.1
25,24,16,247.5,204.5,43.0
25,25,16,216.0,178.4,37.6
25,26,16,256.9,219.8,37.0
25,27,16,242.7,199.3,43.4
25,28,16,239.4,202.8,36.6
25,29,16,233.2,195.9,37.3
25,30,16,257.7,221.6,36.1
25,31,16,235.1,195.9,39.2
25,32,16,224.1,186.0,38.1
25,33,16,225.1,189.3,35.8
25,34,17,264.8,227.8,36.9
25,35,16,244.5,208.0,36.5
25,36,16,250.9,213.1,37.8
25,37,16,259.0,219.7,39.3
25,38,16,249.9,205.8,44.1
25,39,17,263.8,227.4,36.5
25,40,16,213.9,177.1,36.8
25,41,16,244.7,207.7,37.0
25,42,16,253.6,207.6,46.0
25,43,16,243.3,205.6,37.7
25,44,16,252.1,208.1,44.0
25,45,16,241.5,202.6,38.9
25,46,16,227.3,189.6,37.7
25,47,16,256.4,220.2,36.2
25,48,16,244.3,200.6,43.7
25,49,16,233.1,190.7,42.4
25,50,16,231.7,188.4,43.4
26,0,16,235.6,190.5,45.1
26,1,16,240.4,193.7,46.8
26,2,16,234.0,195.0,39.0
26,3,16,228.7,190.3,38.3
26,4,16,225.3,188.7,36.6
26,5,17,251.9,213.6,38.3
26,6,16,220.8,181.9,38.9
26,7,16,236.5,194.4,42.1
26,8,17,263.6,221.4,42.1
26,9,17,248.3,208.3,40.0
26,10,16,243.2,206.9,36.3
26,11,17,273.0,233.1,39.9
26,12,16,256.7,217.3,39.4
26,13,16,216.3,176.5,39.7
26,14,16,237.6,194.9,42.7
26,15,16,252.9,212.6,40.4
26,16,16,225.1,183.0,42.0
26,17,16,210.1,171.6,38.5
26,18,16,230.6,194.4,36.2
26,19,17,271.8,234.6,37.2
26,20,17,258.0,221.3,36.7
26,21,17,256.8,219.5,37.3
26,22,16,227.2,190.1,37.1
26,23,16,224.0,184.4,39.6
26,24,17,256.0,219.5,36.5
26,25,17,263.5,223.9,39.6
26,26,16,249.5,205.4,44.1
26,27,16,216.0,174.4,41.6
26,28,16,258.9,213.1,45.9
26,29,16,255.3,208.0,47.3
26,30,17,258.8,219.7,39.0
26,31,16,254.2,215.6,38.7
26,32,16,217.1,179.9,37.2
26,33,17,250.8,213.1,37.8
26,34,16,243.3,206.7,36.7
26,35,16,224.7,187.6,37.1
26,36,16,263.8,219.3,44.5
26,37,16,240.7,202.6,38.1
26,38,16,252.9,213.3,39.6
26,39,16,251.2,203.4,47.8
26,40,17,273.5,233.4,40.1
26,41,16,222.7,184.3,38.5
26,42,16,234.8,198.4,36.4
26,43,16,223.5,185.0,38.4
26,44,16,221.7,182.2,39.5
26,45,16,229.1,185.8,43.3
26,46,16,231.5,195.4,36.2
26,47,16,250.8,212.8,38.0
26,48,16,216.0,176.2,39.7
26,49,17,265.3,220.0,45.3
26,50,16,254.5,205.3,49.2
